 59693 BD-09  2085  10054       36521 073047.47 -094636.8  6.81     U     Mon
 59717 CD-43  3260  10040 2878  36377 072913.88 -431806.8  3.25     sig   Pup
 59881 BD+02  1691  10085 2880  36641 073205.95 +015452.1  5.24   7 del01 CMi
 60107 BD+16  1510  10106 2886  36760 073336.50 +154936.1  5.27  68       Gem
 60111 BD+03  1715  10104 2887  36723 073311.68 +031725.0  5.59   8 del02 CMi
 60178 BD+32  1581B 10120 2890        073436.0  +315319.   2.88  66 alf   Gem
 60179 BD+32  1581A       2891  36850 073436.0  +315318.   1.98  66 alf   Gem
 60357 BD+03  1719  10128 2901  36812 073415.89 +032218.3  5.83   9 del03 CMi
 60522 BD+27  1424  10167 2905  36962 073555.37 +265345.6  4.06  69 ups   Gem
 60584 CD-23  5709A 10144 2909  36817 073418.67 -232825.2  5.06     n     Pup
 60585 CD-23  5709B 10145 2910        073419.1  -232829.   5.87     n     Pup
 60606 CD-36  3715  10139 2911  36778 073351.05 -362018.2  5.42     z     Pup
 60816 CP-78   265  10055 2919  36039 072538.19 -790539.1  5.54     eps   Men
 60863 CD-28  4566  10178 2922  36917 073522.94 -282209.4  4.65     p     Pup
 60986 BD+35  1662  10237 2924  37204 073832.84 +350254.5  5.58  70       Gem
 61064 BD-03  1979  10217 2927  37088 073716.73 -040639.7  5.14  25       Mon
 61106 BD+57  1093  10279 2929  37406 074049.56 +570458.4  6.09  23       Lyn
 61110 BD+34  1649  10257 2930  37265 073909.96 +343504.7  4.89  71 omi   Gem
 61248 CP-52  1231  10206 2934  36942 073539.70 -523201.7  4.93     Q     Car
 61330 CD-34  3755  10246 2937  37096 073722.12 -345806.9  4.53     f     Pup
 61338 BD+18  1701  10276 2938  37300 073928.59 +174028.3  5.04  74 f     Gem
 61391 CD-48  3069  10241 2940  37043 073643.93 -484948.6  5.69     y02   Pup
 61421 BD+05  1739  10277 2943  37279 073918.54 +051339.0  0.40  10 alf   CMi
 61429 CD-25  4828  10266 2944  37173 073818.05 -252153.2  4.69     m     Pup
 61497 BD+59  1103  10343 2946  37609 074300.46 +584237.8  4.93  24       Lyn
 61555 CD-26  4707B 10281 2948  37229 073849.88 -264814.0  3.80     kap01 Pup
 61556 CD-26  4707A 10283 2949        073849.8  -264813.   4.62     kap02 Pup
 61641 CD-36  3773  10291 2954  37223 073843.90 -362948.6  5.78     e     Pup
 61715 CD-48  3091  10289 2957  37174 073818.21 -483605.2  5.68     y03   Pup
 61772 BD-14  2082  10328 2959  37379 074023.21 -151549.9  4.98 140       Pup
 61831 CD-38  3531  10311 2961  37297 073927.35 -381829.0  4.84     d01   Pup
 61878 CD-37  3767  10316 2963  37322 073943.83 -380821.6  5.73     d02   Pup
 61899 CD-37  3768  10323 2964  37329 073947.88 -381538.4  5.76     d03   Pup
 61925 CD-37  3770  10332 2968  37345 073957.99 -373445.9  5.99     d04   Pup
 61935 BD-09  2172  10345 2970  37447 074114.88 -093303.9  3.94  26 alf   Mon
 62044 BD+29  1590  10373 2973  37629 074318.69 +285302.7  4.23  75 sig   Gem
 62066 BD+65   593  10420 2975  37949 074640.04 +652720.3  5.93  51       Cam
 62140 BD+63   733  10422 2977  37934 074627.46 +624950.4  6.50  49       Cam
 62285 BD+26  1633  10392 2983  37704 074406.92 +254703.2  5.30  76 c     Gem
 62345 BD+24  1759  10403 2985  37740 074426.87 +242353.3  3.57  77 kap   Gem
 62509 BD+28  1463  10438 2990  37826 074519.36 +280134.7  1.16  78 bet   Gem
 62510 BD+20  1893  10437 2991  37811 074509.34 +201857.8  6.53  79       Gem
 62576 CD-28  4767  10409 2993  37648 074332.40 -282439.4  4.63   1       Pup
 62623 CD-28  4774  10417 2996  37677 074348.47 -285717.4  3.94   3 l     Pup
 62713 CD-40  3377  10425 3002  37664 074341.83 -405600.0  5.12     W     Pup
 62721 BD+18  1733  10456 3003  37908 074607.49 +183036.6  4.89  81 g     Gem
 62832 BD+11  1670  10463 3008  37921 074616.22 +104605.9  5.25  11       CMi
 62863 BD-14  2193  10453 3009  37842 074528.66 -144109.8  7.03   2       Pup
 62864 BD-14  2194  10455 3010  37843 074529.14 -144125.7  6.06   2       Pup
 62898 BD+33  1585  10482 3013  38016 074730.34 +332456.8  5.14  80 pi.   Gem
 62952 BD-14  2199  10469 3015  37891 074556.88 -143349.8  5.03   4       Pup
 63032 CD-37  3863  10462 3017  37819 074515.30 -375807.0  3.62     c     Pup
 63077 CD-33  4113  10473 3018  37853 074535.18 -341035.6  5.36 171       Pup
 63208 BD+23  1812A 10517 3021  38106 074833.65 +230827.5  6.18  82       Gem
 63295 CP-72   627  10444 3024  37504 074149.20 -723622.1  3.93     zet   Vol
 63336 BD-11  2106  10522 3029  38048 074756.78 -121134.4  5.48   5       Pup
 63462 CD-25  5081  10532 3034  38070 074805.17 -255613.8  4.40     omi   Pup
 63660 CD-24  6022  10556 3043  38146 074901.70 -245444.1  5.32 188       Pup
 63697 BD-16  2146  10569 3044  38211 074941.17 -171341.2  5.17   6       Pup
 63700 CD-24  6030  10562 3045  38170 074917.66 -245135.2  3.34   7 ksi   Pup
 63744 CD-46  3451  10553 3046  38089 074820.25 -470439.1  4.69     Q     Pup
 63922 CD-46  3458  10576 3055  38164 074914.30 -462223.6  4.10     P     Pup
 63975 BD+02  1808  10622 3059  38373 075142.00 +014600.8  5.12  13 zet   CMi
 64077 BD-12  2179  10627 3063  38372 075140.88 -124909.8  6.37   8       Pup
 64096 BD-13  2267  10629 3064  38382 075146.34 -135349.9  5.16   9       Pup
 64106 BD+47  1498  10659 3065  38623 075429.28 +472309.5  6.25  25       Lyn
 64144 BD+47  1499  10666 3066  38639 075442.74 +473352.5  5.47  26       Lyn
 64145 BD+27  1499  10653 3067  38538 075329.84 +264557.1  4.97  83 phi   Gem
 64238 BD-14  2250  10640 3073  38427 075218.88 -145046.2  5.69  10       Pup
 64379 CD-34  4036  10651 3079  38423 075215.80 -344221.7  5.01 212       Pup
 64440 CD-40  3579  10655 3080  38414 075213.05 -403432.9  3.71     a     Pup
 64503 CD-38  3769  10661 3084  38455 075238.65 -385146.2  4.49     b     Pup
 64648 BD+20  1946  10707 3086  38722 075539.90 +195302.6  5.38  85       Gem
 64760 CD-47  3396  10689 3090  38518 075318.16 -480610.6  4.22     J     Pup
 64960 BD+16  1590  10742 3095  38848 075659.47 +154725.4  5.80   1       Cnc
 65228 BD-22  2087  10756 3102  38835 075651.56 -225248.5  4.20  11 j     Pup
 65339 BD+60  1105  10822 3109  39261 080142.49 +601927.9  6.02  53       Cam
 65345 BD+02  1833  10776 3110  38962 075820.75 +021328.3  5.30  14       CMi
 65456 CD-29  5236  10774 3113  38901 075740.11 -302004.5  4.76     chi   Pup
 65551 CD-43  3766  10775 3116  38872 075718.43 -440635.6  5.08     N     Pup
 65575 CP-52  1343  10770 3117  38827 075646.74 -525856.6  3.46     chi   Car
 65626 BD+57  1118  10864 3119  39348 080235.82 +571625.6  6.48  54       Cam
 65685 CD-45  3611  10790 3121  38917 075751.73 -453439.9  5.14     O     Pup
 65695 BD-03  2157  10811 3122  39079 075944.18 -034046.5  4.93  27       Mon
 65699 BD-22  2104  10805 3123  39023 075905.72 -231837.4  5.09  12       Pup
 65714 BD+25  1812  10844 3124  39191 080055.86 +252334.2  5.87   2 ome   Cnc
 65759 BD+17  1731  10845 3128  39177 080047.31 +171831.4  5.60   3       Cnc
 65818 CD-48  3349  10802 3129  38957 075814.44 -491441.7  4.47     V     Pup
 65856 BD+25  1816  10871 3132  39263 080143.77 +250522.0  6.32   4       Cnc
 65873 BD+16  1612  10868 3134  39236 080130.29 +162719.2  5.99   5       Cnc
 65953 BD-00  1882  10870 3141  39211 080113.30 -012332.7  4.69  28       Mon
 66141 BD+02  1854  10891 3145  39311 080215.95 +022003.5  4.39     G     CMi
 66216 BD+28  1532  10912 3149  39424 080331.10 +274739.9  4.94     chi   Gem
 66591 CP-63   866  10893 3159  39138 080019.97 -633403.0  4.81     D     Car
 66664 BD+13  1831  10959 3163  39567 080504.51 +130706.1  5.14   8       Cnc
 66811 CD-39  3939  10947 3165  39429 080335.07 -400011.5  2.21     zet   Pup
 66824 BD+43  1770  10995 3167  39722 080709.95 +431537.6  6.35  28       Lyn
 66834 BD-19  2228  10964 3168  39524 080441.42 -194341.4  6.12  14       Pup
 66875 BD+23  1887  10988 3169  39659 080618.40 +223807.8  5.96   9       Cnc
 67006 BD+51  1391  11018 3173  39847 080827.50 +513024.0  4.78  27       Lyn
 67228 BD+22  1862  11021 3176  39780 080745.84 +213455.1  5.30  10 mu.   Cnc
 67447 BD+68   524  11100 3182  40215 081248.79 +682826.6  5.34  55       Cam
 67483 BD+14  1831  11047 3184  39874 080842.44 +133827.4  6.25  12       Cnc
 67523 CD-23  6828  11034 3185  39757 080732.70 -241816.0  2.83  15 rho   Pup
 67594 BD-02  2450  11051 3188  39863 080835.66 -025901.6  4.36  29 zet   Mon
 67690 BD+26  1728  11082       40007 081013.12 +255040.4  6.44  13 psi01 Cnc
 67767 BD+25  1865  11091 3191  40023 081027.23 +253029.4  5.73  14 psi   Cnc
 67797 BD-18  2190  11071 3192  39906 080901.64 -191442.0  4.40  16       Pup
 68146 BD-13  2420  11118 3202  40035 081039.98 -134757.7  5.53  18       Pup
 68243 CD-46  3846  11103 3206        080929.3  -472045.   4.27     gam01 Vel
 68256 BD+18  1867C 11142 3209  40167 081212.7  +173852.   5.63  16 zet02 Cnc
 68257 BD+18  1867A 11141 3208  40167 081212.7  +173852.   6.02  16 zet01 Cnc
 68273 CD-46  3847  11105 3207  39953 080931.96 -472011.8  1.75     gam02 Vel
 68290 BD-12  2385  11134 3211  40084 081116.32 -125537.3  4.72  19       Pup
 68351 BD+30  1664  11163 3215  40240 081308.87 +293923.7  5.62  15       Cnc
 68456 CP-60  1074  11115 3220  39903 080900.86 -611806.1  4.74     B     Car
 68457 BD+60  1119  11199 3221  40474 081550.52 +602250.1  6.43  56       Cam
 68520 CP-68   736  11098 3223  39794 080755.84 -683701.7  4.35     eps   Vol
 68553 CD-39  4084  11149 3225  40091 081121.50 -393706.8  4.44     h01   Pup
 68752 BD-15  2324  11184 3229  40259 081319.98 -154717.6  4.99  20       Pup
 68808 CD-46  3902  11172 3232  40155 081159.97 -463839.7  5.77     AH    Vel
 68930 BD+60  1124  11252 3235  40646 081750.42 +593416.1  5.63  29       Lyn
 68980 CD-35  4349  11197 3237  40274 081329.52 -355358.4  4.78     r     Pup
 69142 CD-39  4128  11215 3243  40326 081402.89 -402051.8  4.42     h02   Pup
 69148 BD+62   991  11291 3245  40772 081917.18 +623025.7  5.73  57       Cam
 69194 CD-49  3430  11210 3247  40282 081334.23 -501145.8  5.52  16       Vel
 69243 BD+12  1803  11255 3248        081633.9  +114335.   7.13     R     Cnc
 69267 BD+09  1917  11254 3249  40526 081630.95 +091108.4  3.53  17 bet   Cnc
 69548 BD+58  1112  11338 3254  40875 082026.00 +574435.7  5.89  30       Lyn
 69665 BD-15  2362  11299 3257  40604 081723.14 -161706.3  6.32  21       Pup
 69863 CP-62   985  11275 3260  40429 081515.95 -625456.2  5.16     C     Car
 69897 BD+27  1589  11348 3262  40843 082003.87 +271307.0  5.13  18 chi   Cnc
 70011 BD+24  1909  11363 3268  40881 082032.15 +240120.5  5.92  19 lam   Cnc
 70060 CD-36  4449  11343 3270  40706 081833.39 -363934.3  4.44     q     Pup
 70272 BD+43  1815  11401 3275  41075 082250.13 +431118.1  4.25  31       Lyn
 70555 CD-32  5185  11400 3282  40945 082123.03 -330315.7  4.83     w     Pup
 70569 BD+18  1930  11438 3284  41117 082321.87 +181956.2  5.94  20 d01   Cnc
 70673 BD-12  2490  11435 3289  41067 082246.87 -130316.8  6.13  22       Pup
 70734 BD+11  1830  11454 3290  41163 082355.21 +103755.6  6.11  21       Cnc
 70930 CD-48  3734  11450 3294  41039 082231.70 -482925.4  4.79     B     Vel
 70958 BD-03  2333  11479 3297  41211 082435.14 -034504.2  5.61   1       Hya
 71030 BD+17  1842  11494 3299  41319 082549.99 +170247.9  6.11  25 d02   Cnc
 71046 CP-71   677  11421 3301  40817 081949.00 -713054.0  5.33     kap01 Vol
 71066 CP-71   678  11430 3302  40834 082000.56 -713019.7  5.63     kap02 Vol
 71093 BD+28  1602  11509 3304  41377 082627.73 +275337.9  5.58  22 phi01 Cnc
 71129 CP-59  1032A 11463 3307  41037 082230.86 -593034.3  1.86     eps   Car
 71150 BD+27  1612B 11519 3310  41404 082647.08 +265607.7  6.30  23 phi02 Cnc
 71151 BD+27  1612A 11520 3311        082647.0  +265607.   6.30  23 phi02 Cnc
 71152 BD+25  1920A 11517 3312  41389 082639.82 +243203.7  6.51  24       Cnc
 71153 BD+25  1920B 11518 3313        082640.1  +243207.   7.81  24       Cnc
 71155 BD-03  2339  11499 3314  41307 082539.67 -035422.9  3.91     C     Hya
 71243 CP-76   507  11419 3318  40702 081831.27 -765511.9  4.05     alf   Cha
 71250 BD+13  1912  11525 3319  41400 082643.95 +123917.5  5.56  27       Cnc
 71297 BD-03  2345  11523 3321  41375 082627.23 -035914.3  5.60   2       Hya
 71369 BD+61  1054  11593 3323  41704 083016.03 +604306.4  3.35   1 omi   UMa
 71496 BD+24  1931  11580 3329  41574 082836.80 +240842.2  6.05  28       Cnc
 71555 BD+14  1899  11584 3333  41578 082837.35 +141239.1  5.94  29       Cnc
 71576 CP-72   694  11485 3334  41003 082204.52 -732400.2  5.28     eta   Vol
 71701 CP-77   383  11481 3340  40888 082038.89 -772904.5  4.34     the   Cha
 71878 CP-65   933  11567 3347  41312 082544.25 -660811.5  3.77     bet   Vol
 71935 CP-52  1484  11595 3350  41483 082736.65 -530518.7  5.08     F     Vel
 72037 BD+65   638  11700 3354  42080 083436.19 +650843.0  5.47   2 A     UMa
 72041 BD+24  1940  11655 3355  41816 083130.57 +240452.4  5.71  30 ups01 Cnc
 72094 BD+18  1963  11659 3357  41822 083135.77 +180540.4  5.33  31 the   Cnc
 72108 CD-47  4004  11630 3358  41616 082904.76 -475544.2  5.33     A     Vel
 72291 BD+36  1836  11702 3365  41975 083321.84 +362611.1  6.20  32       Lyn
 72292 BD+20  2109  11687 3366  41909 083242.52 +202628.6  5.33  33 eta   Cnc
 72324 BD+24  1946  11695 3369  41940 083300.14 +240505.7  6.35  32 ups02 Cnc
 72359 BD+10  1818  11689 3372  41904 083239.87 +100357.7  6.48  34       Cnc
 72524 BD+36  1840  11744 3377  42090 083443.90 +362511.0  5.76  33       Lyn
 72779 BD+20  2118  11762 3387  42133 083519.47 +193524.3  6.55  35       Cnc
 72905 BD+65   643  11817 3391  42438 083911.74 +650114.5  5.63   3 pi.01 UMa
 72968 BD-07  2540  11775 3398  42146 083528.21 -075856.4  5.72   3       Hya
 73108 BD+64   698  11850 3403  42527 084012.90 +641940.3  4.59   4 pi.02 UMa
 73143 BD+10  1837  11807 3406  42265 083705.79 +093920.1  5.92  36 c     Cnc
 73155 CD-49  3646  11783 3407  42088 083443.61 -495639.3  5.01     C     Vel
 73262 BD+06  2001  11823 3410  42313 083739.41 +054213.7  4.14   4 del   Hya
 73316 BD+10  1840  11836 3412  42353 083805.19 +093428.7  6.54  37       Cnc
 73340 CD-50  3417  11805 3413  42177 083552.04 -505810.8  5.79     E     Vel
 73389 CP-57  1591  11797 3414  42134 083519.65 -580033.5  4.84     e02   Car
 73390 CP-57  1590  11796 3415  42129 083515.58 -581329.1  5.27     e01   Car
 73471 BD+03  2026  11856 3418  42402 083845.45 +032029.3  4.45   5 sig   Hya
 73495 CD-25  6356  11848 3420  42334 083752.17 -261517.9  5.24     eta   Pyx
 73575 BD+20  2149  11874       42485 083942.68 +194642.5  6.65  38       Cnc
 73593 BD+46  1422  11903 3422  42604 084101.05 +455001.6  5.35  34       Lyn
 73634 CD-42  4451  11852 3426  42312 083738.64 -425920.8  4.11     e     Vel
 73665 BD+20  2158  11888 3427  42516 084006.44 +200028.1  6.39  39       Cnc
 73666 BD+20  2159  11889       42523 084011.47 +195816.2  6.61  40       Cnc
 73731 BD+20  2171  11904 3429  42556 084027.03 +193241.4  6.29  41 eps   Cnc
 73785 BD+20  2172  11916       42578 084043.23 +194309.6  6.83  42       Cnc
 73840 BD-11  2420  11908 3431  42509 084001.52 -122831.3  4.98   6 a     Hya
 73898 CD-29  6544  11907 3433  42483 083942.49 -293339.1  4.86     zet   Pyx
 74006 CD-34  5128  11923 3438  42515 084006.14 -351829.9  3.97     bet   Pyx
 74137 BD-15  2554  11959 3441  42662 084143.33 -155635.3  4.87   9       Hya
 74180 CD-46  4438  11951 3445  42570 084037.58 -463855.5  3.77     b     Vel
 74195 CP-52  1583  11943 3447  42536 084017.61 -525519.1  3.60     omi   Vel
 74198 BD+21  1895  11982 3449  42806 084317.21 +212806.9  4.66  43 gam   Cnc
 74228 BD+13  1972A 11983 3450  42795 084312.34 +124051.1  5.62  45 A01   Cnc
 74272 CD-46  4448  11966 3452  42624 084113.14 -471901.7  4.74     n     Vel
 74280 BD+03  2039  11987 3454  42799 084313.49 +032355.2  4.30   7 eta   Hya
 74375 CP-59  1080  11964 3457  42568 084037.04 -594539.7  4.31     d     Car
 74395 BD-06  2708  12006 3459  42835 084340.38 -071401.4  4.63     F     Hya
 74405 CP-69   946  11947 3460  42425 083905.13 -702311.9  5.19     the   Vol
 74442 BD+18  2027  12022 3461  42911 084441.11 +180917.5  3.94  47 del   Cnc
 74485 BD+31  1876  12037 3464  42954 084521.42 +304151.9  6.12  46       Cnc
 74521 BD+10  1864  12029 3465  42917 084445.04 +100454.2  5.63  49 b     Cnc
 74575 CD-32  5651  12018 3468  42828 084335.55 -331111.1  3.68     alf   Pyx
 74591 BD+06  2030  12041 3469  42931 084501.28 +054050.1  6.13  10       Hya
 74738 BD+29  1823  12080 3474  43100 084640.00 +284554.6  6.58  48 iot   Cnc
 74739 BD+29  1824  12083 3475  43103 084641.83 +284536.0  4.03  48 iot   Cnc
 74753 CD-49  3761  12031 3476  42834 084340.28 -494922.1  5.15     D     Vel
 74772 CD-42  4569  12050 3477  42884 084423.97 -423857.6  4.05     d     Vel
 74873 BD+12  1904  12104 3481  43121 084656.06 +120636.3  5.89  50 A02   Cnc
 74874 BD+06  2036  12102 3482  43109 084646.65 +062508.1  3.38  11 eps   Hya
 74918 BD-13  2673  12097 3484  43067 084622.53 -133251.7  4.32  12 D     Hya
 74956 CP-54  1788  12069 3485  42913 084442.20 -544230.8  1.93     del   Vel
 75063 CD-45  4517  12109 3487  43023 084601.65 -460229.5  3.87     a     Vel
 75137 BD+06  2040  12148 3492  43234 084825.98 +055016.4  4.35  13 rho   Hya
 75311 CP-56  1865  12138 3498  43105 084642.56 -564611.3  4.50     f     Car
 75333 BD-02  2699  12172 3500  43305 084921.74 -032634.7  5.30  14       Hya
 75416 CP-78   372  12063 3502  42637 084119.60 -785748.3  5.46     eta   Cha
 75486 BD+62  1027  12235 3505  43644 085322.57 +615744.0  5.72   5 b     UMa
 75506 BD+44  1794  12221 3508  43531 085156.84 +434335.4  5.15  35       Lyn
 75528 BD+15  1917  12211 3510  43454 085101.53 +152101.7  6.36  54       Cnc
 75558 BD+16  1833  12215       43463 085110.82 +155957.8  7.63  52       Cnc
 75630 CD-39  4838  12193 3514  43325 084939.17 -401912.6  5.47     h     Vel
 75691 CD-27  5986  12216 3518  43409 085032.01 -274236.2  4.02     gam   Pyx
 75698 BD+33  1770  12242 3519  43584 085234.62 +322826.8  5.67  51 sig01 Cnc
 75710 CD-44  4861  12204 3520  43347 084947.65 -451828.5  4.94     g     Vel
 75716 BD+28  1659  12240 3521  43575 085228.60 +281533.0  6.25  53       Cnc
 75732 BD+28  1660  12244 3522  43587 085236.13 +281953.0  5.96  55 rho01 Cnc
 75737 BD-06  2743  12232 3523  43496 085134.44 -071038.0  5.55  15       Hya
 75747 CP-78   378  12128 3524  42794 084312.31 -790412.5  6.05   9       Cha
 75821 CD-46  4661  12227 3527  43413 085033.46 -463145.1  5.09     f     Vel
 75958 BD+65   673  12317 3531  43903 085637.49 +643614.5  5.57   6       UMa
 75959 BD+31  1907  12289 3532  43721 085414.70 +303445.0  5.40  57       Cnc
 76219 BD+28  1666  12326 3540  43834 085539.69 +275539.2  5.23  58 rho02 Cnc
 76221 BD+17  1973  12322 3541  43811 085522.88 +171352.5  6.28     X     Cnc
 76294 BD+06  2060  12327 3547  43813 085523.68 +055643.9  3.11  16 zet   Hya
 76351 BD+12  1941  12339 3550  43851 085555.56 +113733.8  5.44  60       Cnc
 76369 BD-07  2661B 12334 3552  43822 085529.60 -075815.9  6.07  17       Hya
 76370 BD-07  2661A 12335 3553        085529.6  -075816.   6.67  17       Hya
 76398 BD+33  1785  12358 3555  43932 085656.63 +325438.1  5.44  59 sig02 Cnc
 76483 CD-27  6072  12343 3556  43825 085531.52 -274053.9  4.87     del   Pyx
 76543 BD+15  1945  12373 3561  43970 085714.91 +151921.8  5.22  62 omi01 Cnc
 76572 BD+30  1795  12388 3563  44031 085758.63 +301401.5  6.25  61       Cnc
 76582 BD+16  1864  12380 3565  44001 085735.16 +153452.4  5.68  63 omi02 Cnc
 76644 BD+48  1707  12407 3569  44127 085912.84 +480232.5  3.12   9 iot   UMa
 76728 CP-60  1243  12359 3571  43783 085502.86 -603841.0  3.84     c     Car
 76756 BD+12  1948  12406 3572  44066 085829.20 +115128.0  4.26  65 alf   Cnc
